id,author,published_datetime,title,url,complexity,reading_time,views,tags,votes,bookmarks,comments
700302,Anastasia_rova,2022-11-18 15:14:30+00:00,Как сделать динамические цвета в CSS,https://habr.com/ru/companies/netologyru/articles/700302/,,3,9300,"['Блог компании Нетология', 'Веб-дизайн', 'Веб-разработка', 'CSS', 'HTML']",5,66,5
700144,qxor,2022-11-18 09:05:08+00:00,"Готовим, пробуем Casbin RBAC и handmade RBAC",https://habr.com/ru/companies/bimeister/articles/700144/,,13,4400,"['Блог компании Bimeister', 'Информационная безопасность', 'Веб-разработка', 'Анализ и проектирование систем', 'Прототипирование']",8,11,2
700146,aio350,2022-11-18 07:57:12+00:00,TypeScript: паттерны проектирования. Часть 2,https://habr.com/ru/companies/timeweb/articles/700146/,,10,10000,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript', 'Проектирование и рефакторинг', 'TypeScript']",10,84,2
700112,Lonli-Lokli,2022-11-17 22:10:04+00:00,"Ошибки, RxJS & Angular",https://habr.com/ru/articles/700112/,,3,3200,"['Веб-разработка', 'Angular', 'TypeScript']",3,18,26
699712,m5xim,2022-11-17 06:00:02+00:00,Как отображать посты и ACF поля в WordPress. 2 Способа (перевод),https://habr.com/ru/articles/699712/,,13,4900,"['CMS', 'WordPress', 'Веб-разработка', 'PHP', 'Программирование']",3,16,0
699774,m5xim,2022-11-16 15:27:03+00:00,Отображаем ACF поля красиво и без кодинга,https://habr.com/ru/articles/699774/,,5,3500,"['CMS', 'WordPress', 'Веб-разработка', 'PHP', 'Программирование']",3,17,3
699770,radionov_me,2022-11-16 15:13:58+00:00,Как мы провели второй русскоязычный Laravel-митап,https://habr.com/ru/articles/699770/,,4,3700,"['Веб-разработка', 'PHP', 'Laravel', 'Конференции', 'IT-компании']",9,26,2
699408,aio350,2022-11-15 10:03:44+00:00,TypeScript: паттерны проектирования. Часть 1,https://habr.com/ru/companies/timeweb/articles/699408/,,10,21000,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript', 'Проектирование и рефакторинг', 'TypeScript']",22,170,41
699170,mr-pickles,2022-11-14 09:30:14+00:00,К вопросу о современном восприятии методологии 12 Factor App,https://habr.com/ru/companies/wunderfund/articles/699170/,,9,5200,"['Блог компании Wunder Fund', 'Веб-разработка', 'Программирование', 'Проектирование и рефакторинг']",17,40,1
698818,anoshenko,2022-11-11 10:59:16+00:00,Фронтенд на Go с использованием библиотеки RUI,https://habr.com/ru/articles/698818/,,4,5300,"['Веб-разработка', 'Go', 'WebAssembly']",2,30,0
698702,Svetafo,2022-11-10 20:50:08+00:00,28 расширений VS Code для разработки документации,https://habr.com/ru/articles/698702/,,3,22000,"['Веб-разработка', 'Программирование', 'Подготовка технической документации', 'Текстовые редакторы и IDE']",7,155,40
698536,zodiak,2022-11-10 10:46:32+00:00,Как битриксоиды в React уходили,https://habr.com/ru/companies/intervolga/articles/698536/,,12,5200,"['Блог компании ИНТЕРВОЛГА', 'Веб-разработка', '1С-Битрикс', 'ReactJS', 'Управление разработкой']",7,31,9
698240,ArchitectSimbirSoft,2022-11-10 04:29:01+00:00,Разделяй и не страдай: что выбрать для микрофронтенда?,https://habr.com/ru/companies/simbirsoft/articles/698240/,,12,9100,"['Блог компании SimbirSoft', 'Веб-разработка', 'JavaScript', 'Программирование', 'Управление разработкой']",10,53,14
698448,ilka91,2022-11-09 20:03:19+00:00,"Tester. Или почему важно, изменить свою роль в команде",https://habr.com/ru/articles/698448/,,10,8600,"['Веб-разработка', 'Тестирование IT-систем', 'Разработка мобильных приложений']",4,35,10
698350,dimonarhipon,2022-11-09 11:37:56+00:00,База знаний веб-разработчика: прокачиваем навыки владения CSS,https://habr.com/ru/articles/698350/,,4,22000,"['Веб-разработка', 'CSS', 'HTML', 'Учебный процесс в IT']",16,207,5
698286,aio350,2022-11-09 09:24:52+00:00,JavaScript: управление содержимым веб-страницы с помощью жестов,https://habr.com/ru/companies/timeweb/articles/698286/,,19,8100,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript', 'Будущее здесь']",32,88,6
686668,Moximko,2022-11-09 08:04:14+00:00,Как работает автозаполнение в браузерах и что важно учитывать веб-разработчику,https://habr.com/ru/companies/yandex/articles/686668/,,14,25000,"['Блог компании Яндекс', 'Веб-разработка', 'Google Chrome', 'Интерфейсы', 'Браузеры']",35,138,3
692218,Yoskutik,2022-11-09 08:02:55+00:00,MobX с MVVM упрощает жизнь Frontend разработчика гораздо сильнее Redux'а,https://habr.com/ru/articles/692218/,,16,15000,"['Веб-разработка', 'JavaScript', 'ReactJS', 'TypeScript']",8,69,52
697910,SimbirSoft_frontend,2022-11-08 06:54:20+00:00,"Следим и вычисляем с Vue 3, или Как использовать watchEffect",https://habr.com/ru/companies/simbirsoft/articles/697910/,,6,15000,"['Блог компании SimbirSoft', 'Веб-разработка', 'JavaScript', 'Программирование', 'VueJS']",3,37,5
697906,maxnechaev,2022-11-07 15:26:04+00:00,Сертификаты Apple. Понимание. Что это и зачем вообще нужны?,https://habr.com/ru/articles/697906/,,5,8500,"['Информационная безопасность', 'Веб-разработка', 'Разработка под iOS', 'Разработка мобильных приложений', 'Swift']",0,37,10
697708,GlobalSign_admin,2022-11-06 20:45:50+00:00,Зачем менять надёжный пароль? Брутфорс и энтропия,https://habr.com/ru/companies/globalsign/articles/697708/,,5,13000,"['Блог компании GlobalSign', 'Информационная безопасность', 'Веб-разработка', 'IT-стандарты', 'Математика']",7,60,46
697620,PyLounge,2022-11-06 07:22:45+00:00,Как сделать локальный Django-сайт доступным в Интернете / Туннели ngrok,https://habr.com/ru/articles/697620/,,5,19000,"['Веб-разработка', 'Python', 'Программирование', 'Django', 'Сетевые технологии']",5,86,15
697414,aio350,2022-11-04 07:32:14+00:00,React: все о новом предложении — хуке use(),https://habr.com/ru/companies/timeweb/articles/697414/,,7,7700,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript', 'ReactJS']",15,35,5
697140,electrobayan,2022-11-02 15:51:50+00:00,О Dependency Injection в Magento 2,https://habr.com/ru/articles/697140/,,7,3000,"['CMS', 'Веб-разработка', 'PHP', 'Разработка под e-commerce', 'Magento']",2,16,0
697050,hawkingbros,2022-11-02 10:44:33+00:00,Ближе к ядру: как мы создавали кастомные пользовательские поля в Битрикс,https://habr.com/ru/articles/697050/,,6,7700,"['Веб-разработка', '1С-Битрикс', 'Разработка под e-commerce']",2,19,4
696726,nik_m,2022-11-01 09:10:06+00:00,"Учимся настраивать свою почту, не наступая на чужие грабли: Postfix + msmtp + сайт",https://habr.com/ru/companies/intervolga/articles/696726/,,14,22000,"['Блог компании ИНТЕРВОЛГА', 'Спам и антиспам', 'Веб-разработка', '*nix', 'DevOps']",13,94,15
686496,sbase,2022-11-01 08:11:01+00:00,Как мы наш большой проект на KPHP мигрировали,https://habr.com/ru/articles/686496/,,12,5100,"['Высокая производительность', 'Веб-разработка', 'PHP', 'Программирование']",45,19,11
696646,maxnechaev,2022-10-31 20:12:13+00:00,Как я подключил Sign in with Apple — Apple авторизацию. Подробный гайд,https://habr.com/ru/articles/696646/,,4,1800,"['Веб-разработка', 'Программирование', 'Разработка под iOS', 'Разработка мобильных приложений', 'Swift']",1,7,2
696530,MasteR_GeliOS,2022-10-31 12:59:08+00:00,Построение сложных маршрутов в Apache Camel с помощью компонента Direct,https://habr.com/ru/articles/696530/,,3,1800,"['Веб-разработка', 'Java', 'Apache']",2,15,3
696300,DyadichenkoGA,2022-10-30 10:22:57+00:00,Дополненная реальность в Tilda,https://habr.com/ru/articles/696300/,,8,4000,"['Веб-разработка', 'Разработка под AR и VR', 'Дизайн', 'AR и VR']",2,13,0
696266,Alex_BBB,2022-10-29 21:09:59+00:00,JavaScript: Zoom как в картах для SVG/HTML,https://habr.com/ru/articles/696266/,,3,7700,"['Веб-разработка', 'JavaScript', 'Алгоритмы', 'HTML', 'Софт']",9,64,7
695900,Surf_Studio,2022-10-28 05:50:44+00:00,TypeScript 4.9: что нас ожидает,https://habr.com/ru/companies/surfstudio/articles/695900/,,5,14000,"['Блог компании Surf', 'Веб-разработка', 'JavaScript', 'Программирование', 'TypeScript']",10,37,26
695798,aio350,2022-10-27 09:27:48+00:00,Следующий этап развития Веба,https://habr.com/ru/companies/timeweb/articles/695798/,,17,12000,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript', 'ReactJS']",15,84,2
695606,fill_altapp,2022-10-26 11:47:39+00:00,"Отдай ребёнка дьяволу или купи мне пиво: вот, чем вы рискуете, когда используете свободное ПО",https://habr.com/ru/articles/695606/,,5,46000,"['Веб-разработка', 'Управление разработкой', 'Развитие стартапа', 'Управление продуктом']",107,111,123
694260,VTB,2022-10-26 09:04:37+00:00,Как превратить сайт в удобное мобильное приложение на примере интернет-банка «ВТБ Онлайн»,https://habr.com/ru/companies/vtb/articles/694260/,,8,7600,"['Блог компании ВТБ', 'Веб-разработка', 'Разработка под iOS', 'Финансы в IT']",5,28,19
695250,AndrewYaremko,2022-10-25 05:31:45+00:00,Что такое «Разрешение»?,https://habr.com/ru/articles/695250/,,3,6900,"['Веб-дизайн', 'Веб-разработка', 'Дизайн мобильных приложений']",4,36,27
695080,Vordgi,2022-10-24 11:30:02+00:00,Next.js v13. Что нового и чего ждать в будущем,https://habr.com/ru/articles/695080/,,6,6600,"['Веб-разработка', 'JavaScript', 'ReactJS', 'Поисковая оптимизация', 'TypeScript']",2,16,1
695076,Vordgi,2022-10-24 11:00:02+00:00,Next.js Layout RFC. Изменить всё и сделать веб ещё быстрее,https://habr.com/ru/articles/695076/,,6,6000,"['Веб-разработка', 'JavaScript', 'ReactJS', 'Поисковая оптимизация', 'TypeScript']",1,28,1
695098,Maxim_from_HW,2022-10-24 10:51:39+00:00,Работа с геоданными в Go: как обойти ограничения OpenStreetMaps,https://habr.com/ru/articles/695098/,,5,3400,"['Веб-разработка', 'Программирование', 'Go']",0,32,1
694896,666granik,2022-10-24 09:52:05+00:00,React tips for faster development at scale,https://habr.com/ru/articles/694896/,,6,4500,"['Веб-разработка', 'JavaScript', 'Интерфейсы', 'ReactJS']",5,30,4
694718,alextodef,2022-10-21 15:08:54+00:00,Почему в вашем проекте не нужны Service Objects? Наводим порядок в коде,https://habr.com/ru/companies/sbermarket/articles/694718/,,7,2500,"['Блог компании СберМаркет', 'Веб-разработка', 'Ruby on Rails']",0,7,4
693438,KindWizzard,2022-10-21 11:26:51+00:00,Распространяй и властвуй: приглашаем на открытый Frontend Meetup,https://habr.com/ru/companies/ozontech/articles/693438/,,2,1700,"['Блог компании Ozon Tech', 'Веб-разработка', 'JavaScript', 'Конференции', 'VueJS']",14,6,0
694522,true-hero,2022-10-21 11:19:07+00:00,Чем занимается AppSec?,https://habr.com/ru/companies/vk/articles/694522/,Простой,6,12000,"['Блог компании VK', 'Информационная безопасность', 'Веб-разработка']",29,28,0
694636,aio350,2022-10-21 07:44:16+00:00,"JavaScript: редко используемые, но полезные API",https://habr.com/ru/companies/timeweb/articles/694636/,,13,9000,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript']",21,100,2
694660,blognetology,2022-10-21 07:42:33+00:00,Пишем надёжный и расширяемый код с помощью Union & pattern matching в TypeScript,https://habr.com/ru/companies/netologyru/articles/694660/,,7,3400,"['Блог компании Нетология', 'Веб-разработка', 'TypeScript']",3,28,1
694264,DRon450,2022-10-19 10:00:15+00:00,Как сделать AMP версию всего сайта на 1С-Битрикс,https://habr.com/ru/articles/694264/,,6,2200,['Веб-разработка'],0,10,0
693090,qertis,2022-10-18 12:06:01+00:00,Особенности разработки TWA в 2022 году,https://habr.com/ru/articles/693090/,,7,5100,"['Веб-разработка', 'Google Chrome', 'Разработка мобильных приложений', 'Разработка под Android', 'VueJS']",1,16,0
692840,alizar,2022-10-17 09:00:02+00:00,14 КБ это слишком много. Делаем сайты меньше 1 КБ,https://habr.com/ru/companies/ruvds/articles/692840/,,6,31000,"['Блог компании RUVDS.com', 'Хостинг', 'Веб-разработка', 'CSS', 'HTML']",70,156,73
693534,DyadichenkoGA,2022-10-15 15:52:06+00:00,Unity WebGL + React,https://habr.com/ru/articles/693534/,,12,11000,"['Веб-разработка', 'Разработка игр', 'Unity']",12,51,15
693496,KiddingBanana,2022-10-15 09:39:32+00:00,"«Я устал, я мухожук», или почему VK скатился",https://habr.com/ru/articles/693496/,,9,78000,"['Веб-разработка', 'Дизайн', 'Социальные сети и сообщества', 'IT-компании']",130,79,327
693198,bokovakhmad,2022-10-13 15:57:15+00:00,Как перестать велосипедить или 4 self-hosted сервиса для начинающего СТО,https://habr.com/ru/articles/693198/,,3,15000,"['Веб-разработка', 'Open source', 'DevOps']",32,119,5
693072,aio350,2022-10-13 12:34:18+00:00,"React, я люблю тебя, но ты сводишь меня с ума",https://habr.com/ru/companies/timeweb/articles/693072/,,13,19000,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript', 'ReactJS']",34,97,35
692976,tdsgn,2022-10-13 05:56:43+00:00,Тестирование проектов в заказной разработке или «я не буду за это платить»,https://habr.com/ru/articles/692976/,,6,6500,"['Веб-разработка', 'Тестирование IT-систем', 'Тестирование веб-сервисов', 'Управление разработкой']",4,29,0
692820,MaxRokatansky,2022-10-12 10:51:09+00:00,Метод Flask flash() — Как передавать флэш-сообщения в Flask?,https://habr.com/ru/companies/otus/articles/692820/,,3,6300,"['Блог компании OTUS', 'Веб-разработка', 'Python']",4,14,1
692734,DRon450,2022-10-12 09:30:02+00:00,Как я подружил редакторов и разработчиков сайта на 1С-Битрикс при помощи VScode с Remote SSH,https://habr.com/ru/articles/692734/,,5,3500,"['Веб-разработка', 'Управление разработкой']",0,9,9
692586,samat,2022-10-11 14:09:00+00:00,Перезапуск Вебиума,https://habr.com/ru/companies/fands/articles/692586/,,10,1900,"['Блог компании «Федя и Самат»', 'Веб-разработка', 'Python', 'Управление разработкой', 'VueJS']",17,17,2
691086,anador,2022-10-10 16:43:03+00:00,Как связать админку продукта и его базу знаний (и обойтись без доработок продукта),https://habr.com/ru/articles/691086/,,11,2500,"['Веб-разработка', 'JavaScript', 'Расширения для браузеров']",7,26,0
692466,Anastasia_rova,2022-10-10 15:53:27+00:00,Разбираемся в анимациях и временных переходах в CSS,https://habr.com/ru/companies/netologyru/articles/692466/,,8,37000,"['Блог компании Нетология', 'Веб-дизайн', 'Веб-разработка', 'CSS', 'HTML']",1,90,0
692292,mr-pickles,2022-10-10 09:30:06+00:00,Рассуждения об asyncio.Semaphore,https://habr.com/ru/companies/wunderfund/articles/692292/,,6,7400,"['Блог компании Wunder Fund', 'Веб-разработка', 'Python']",17,36,2
692342,sergeytolkachyov,2022-10-10 09:11:24+00:00,Dependency Injection Containers (DI контейнеры) в Joomla 4,https://habr.com/ru/articles/692342/,,5,1400,"['Веб-разработка', 'Open source', 'PHP', 'Joomla', 'ООП']",1,7,0
692276,GlobalSign_admin,2022-10-09 17:28:32+00:00,"Видеосъёмка из браузера. HTML-код, который включает камеру на смартфоне",https://habr.com/ru/companies/globalsign/articles/692276/,,4,10000,"['Блог компании GlobalSign', 'Информационная безопасность', 'Веб-разработка', 'Обработка изображений', 'Браузеры']",9,72,4
692164,via-site,2022-10-07 19:45:52+00:00,Разработка приложений со 100%-й кастомизацией. Customization Driven Development (CDD),https://habr.com/ru/articles/692164/,,3,2800,"['Веб-разработка', 'Программирование', 'Интерфейсы', 'Терминология IT']",0,19,12
691992,aio350,2022-10-07 05:49:59+00:00,"JavaScript: малоизвестные, но полезные API",https://habr.com/ru/companies/timeweb/articles/691992/,,10,16000,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript']",43,152,0
691892,sales_programming,2022-10-06 13:05:50+00:00,Как работать из PyCharm community c CSS,https://habr.com/ru/articles/691892/,,6,10000,"['Веб-разработка', 'CSS', 'Python', 'HTML', 'Функциональное программирование']",0,14,12
691338,aio350,2022-10-04 06:04:38+00:00,Разрабатываем библиотеку компонентов с помощью React и TypeScript,https://habr.com/ru/companies/timeweb/articles/691338/,,8,10000,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'ReactJS', 'TypeScript']",8,75,1
691044,moek,2022-10-01 14:24:03+00:00,Мой Опыт Работы С Shopify Как Разработчика,https://habr.com/ru/articles/691044/,,7,4200,"['CMS', 'Веб-разработка', 'Разработка под e-commerce']",1,14,9
690996,frimuchkov,2022-09-30 14:32:10+00:00,Немного об интеграции Cube в SegmentStream,https://habr.com/ru/articles/690996/,,16,797,"['Веб-разработка', 'JavaScript', 'Программирование', 'Node.JS', 'Визуализация данных']",0,5,0
690916,dev_family,2022-09-30 09:45:50+00:00,Чеклист для дизайнеров от frontend и mobile разработчиков,https://habr.com/ru/articles/690916/,,4,7400,"['Веб-дизайн', 'Веб-разработка', 'Разработка мобильных приложений', 'Дизайн мобильных приложений', 'Прототипирование']",4,99,4
690726,aio350,2022-09-29 09:44:28+00:00,TypeScript в деталях. Часть 3,https://habr.com/ru/companies/timeweb/articles/690726/,,14,18000,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript', 'TypeScript']",11,124,0
690598,YusmpGroup,2022-09-28 11:36:17+00:00,Wireframes в разработке: особенности и преимущества,https://habr.com/ru/articles/690598/,,3,12000,"['Веб-дизайн', 'Веб-разработка', 'Разработка мобильных приложений', 'Прототипирование']",3,24,3
690244,ssadkov,2022-09-26 15:57:21+00:00,Попасть в Amazon в 47 лет. История нашего студента,https://habr.com/ru/articles/690244/,,9,5200,"['Веб-разработка', 'Программирование', 'Amazon Web Services']",3,27,7
690126,666granik,2022-09-26 09:20:20+00:00,Control flow with try/catch and Promises,https://habr.com/ru/articles/690126/,,7,3400,"['Веб-разработка', 'JavaScript', 'Интерфейсы', 'ReactJS']",1,27,4
690042,Anastasia_rova,2022-09-25 17:31:24+00:00,"Стили заголовков в CSS: картинки, тени, анимации",https://habr.com/ru/companies/netologyru/articles/690042/,,6,14000,"['Блог компании Нетология', 'Веб-дизайн', 'Веб-разработка', 'CSS', 'HTML']",5,75,0
689984,GlobalSign_admin,2022-09-24 18:58:35+00:00,Шифрование сертификатов TLS — как формируется цифровая подпись,https://habr.com/ru/companies/globalsign/articles/689984/,,4,12000,"['Блог компании GlobalSign', 'Информационная безопасность', 'Веб-разработка', 'Криптография', 'IT-стандарты']",2,62,3
689762,ilyachalov,2022-09-23 06:45:37+00:00,PowerShell: проверка совмещения имен БЭМ-сущностей на одном HTML-узле,https://habr.com/ru/articles/689762/,,15,968,"['Веб-разработка', 'Программирование', 'PowerShell', 'Регулярные выражения']",3,11,0
689682,ItNoN,2022-09-22 15:01:58+00:00,Ловушка приоритетов Angular Guards,https://habr.com/ru/articles/689682/,,4,4100,"['Веб-разработка', 'Angular', 'TypeScript']",6,22,0
689278,SranXXL,2022-09-22 06:00:03+00:00,Рефакторинг прайс-листа без духоты,https://habr.com/ru/companies/hh/articles/689278/,,8,1600,"['Блог компании hh.ru', 'Веб-разработка', 'Проектирование и рефакторинг']",3,8,0
689410,oleg_rico,2022-09-21 08:37:39+00:00,"Сервис, который должен был объединить торговые площадки США Ebay, Amazon и Zappos",https://habr.com/ru/articles/689410/,,4,2300,"['Веб-разработка', 'Интерфейсы', 'API', 'Joomla', 'Разработка под e-commerce']",7,8,7
689296,ramil_trinion,2022-09-20 15:30:15+00:00,Как создать сайт с организационной точки зрения,https://habr.com/ru/articles/689296/,,13,9500,"['Веб-разработка', 'Анализ и проектирование систем', 'Прототипирование', 'Управление проектами']",1,65,5
679542,olegbunin,2022-09-20 10:12:48+00:00,Открытая трансляция Главного зала Saint HighLoad++ 2022,https://habr.com/ru/companies/oleg-bunin/articles/679542/,,7,1800,"['Блог компании Конференции Олега Бунина (Онтико)', 'Высокая производительность', 'Веб-разработка', 'Хранение данных', 'Конференции']",7,5,0
687520,mr-pickles,2022-09-19 09:48:36+00:00,"Списковые включения в Python мощнее, чем можно подумать",https://habr.com/ru/companies/wunderfund/articles/687520/,,7,30000,"['Блог компании Wunder Fund', 'Веб-разработка', 'Python', 'Программирование']",29,138,15
688982,aio350,2022-09-19 09:13:27+00:00,React: разрабатываем кастомный useEffect,https://habr.com/ru/companies/timeweb/articles/688982/,,10,6300,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript', 'ReactJS']",7,51,8
688886,GlobalSign_admin,2022-09-18 16:31:55+00:00,Системный шрифт как проприетарные куки. Необычный метод пометки вашего устройства,https://habr.com/ru/companies/globalsign/articles/688886/,,8,8200,"['Блог компании GlobalSign', 'Информационная безопасность', 'Веб-разработка', 'IT-стандарты', 'Софт']",23,35,8
688844,ArthurSupertramp,2022-09-17 23:31:33+00:00,Webpack + CSS Modules + TS = Love,https://habr.com/ru/articles/688844/,,5,20000,"['Веб-разработка', 'CSS', 'TypeScript']",20,108,23
688824,OnlyDigitalProduction,2022-09-17 14:23:05+00:00,Frontend в условиях полной редактируемости,https://habr.com/ru/articles/688824/,,4,7000,"['Веб-разработка', 'Программирование', 'Интерфейсы', '1С-Битрикс', 'DevOps']",3,20,8
688776,ilyachalov,2022-09-16 20:28:21+00:00,PowerShell: распознавание БЭМ-сущностей на HTML-странице,https://habr.com/ru/articles/688776/,,5,2200,"['Веб-разработка', 'Программирование', 'PowerShell', 'Регулярные выражения']",2,20,0
688630,FanManutd,2022-09-16 10:51:08+00:00,"On-Demand ISR в Next.js или как эффективно обновлять статический контент на сайте, поступающий из CMS или админки",https://habr.com/ru/companies/metalamp/articles/688630/,,4,5100,"['Блог компании MetaLamp', 'Веб-разработка', 'ReactJS', 'TypeScript']",1,27,3
684534,sergeytolkachyov,2022-09-15 17:35:03+00:00,Создание модулей с учётом новой структуры Joomla 4,https://habr.com/ru/articles/684534/,,13,6000,"['CMS', 'Веб-разработка', 'Open source', 'PHP', 'Joomla']",5,17,7
688330,MansikM,2022-09-15 06:00:02+00:00,Как мы решаем проблемы со склонением слов для задач seo-оптимизации с помощью phpMorphy,https://habr.com/ru/companies/rshb/articles/688330/,,9,6600,"['Блог компании РСХБ.цифра (Россельхозбанк)', 'Веб-разработка', 'PHP', 'Повышение конверсии', 'Поисковая оптимизация']",21,59,6
688338,PereslavlFoto,2022-09-14 21:55:42+00:00,Кто и как разработал технологию Википедии,https://habr.com/ru/articles/688338/,,18,7700,"['Веб-разработка', 'Управление сообществом', 'Управление продуктом', 'Научно-популярное', 'Краудсорсинг']",33,34,8
687752,alatobol,2022-09-13 15:08:56+00:00,Архитектура для пользователей,https://habr.com/ru/companies/vk/articles/687752/,,23,17000,"['Блог компании VK', 'Высокая производительность', 'Веб-разработка', 'Анализ и проектирование систем', 'IT-инфраструктура']",67,88,19
687726,kamenskiyyyy,2022-09-13 08:57:47+00:00,Превью сайта с разметкой Open Graph: как автоматически рендерить картинку,https://habr.com/ru/companies/posttech/articles/687726/,,4,4000,"['Блог компании Почтатех', 'Веб-разработка', 'Node.JS']",6,36,2
687712,SimbirSoft_frontend,2022-09-13 06:38:54+00:00,Разработка Angular-приложений и построение их архитектуры,https://habr.com/ru/companies/simbirsoft/articles/687712/,,12,13000,"['Блог компании SimbirSoft', 'Веб-разработка', 'JavaScript', 'Angular']",3,82,5
687868,Novak4712,2022-09-12 18:08:38+00:00,Как повысить скорость разработки с помощью общедоступных функций JavaScript,https://habr.com/ru/companies/rshb/articles/687868/,,10,11000,"['Блог компании РСХБ.цифра (Россельхозбанк)', 'Веб-разработка', 'JavaScript', 'Совершенный код', 'ReactJS']",2,59,3
687806,aio350,2022-09-12 13:20:42+00:00,TypeScript в деталях. Часть 2,https://habr.com/ru/companies/timeweb/articles/687806/,,11,12000,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript', 'TypeScript']",11,119,0
687704,Maxilect,2022-09-12 08:59:00+00:00,Синтаксический сахар в Redux: Type to reducer и Redux toolkit для самых маленьких,https://habr.com/ru/companies/maxilect/articles/687704/,,5,3500,"['Блог компании Maxilect', 'Веб-разработка', 'JavaScript', 'ReactJS']",3,34,4
687364,Novak4712,2022-09-09 10:29:06+00:00,Продвинутые хуки в React: всё о UseEffect,https://habr.com/ru/companies/rshb/articles/687364/,,5,38000,"['Блог компании РСХБ.цифра (Россельхозбанк)', 'Веб-разработка', 'JavaScript', 'ReactJS']",9,83,13
687348,m5xim,2022-09-09 09:06:23+00:00,Как опубликовать свой плагин в репозиторий WordPress.org,https://habr.com/ru/articles/687348/,,12,3400,"['WordPress', 'Веб-разработка', 'PHP']",6,24,3
687298,mvideo,2022-09-09 06:42:52+00:00,Как мы зарелизили новую корзину и победили проблему разваливающихся заказов,https://habr.com/ru/companies/mvideo/articles/687298/,,6,4600,"['Блог компании М.Видео-Эльдорадо', 'Веб-разработка', 'Клиентская оптимизация', 'Дизайн мобильных приложений']",17,23,7
687210,Mark1708,2022-09-08 14:02:19+00:00,"Развертывание Spring Boot приложения с помощью Nginx, Let's Encrypt и Docker Compose",https://habr.com/ru/articles/687210/,,7,18000,"['Веб-разработка', 'Java', 'Nginx', 'Серверное администрирование', 'DevOps']",6,112,10
686824,aio350,2022-09-07 07:19:01+00:00,TypeScript: разбираем исходный код Radash,https://habr.com/ru/companies/timeweb/articles/686824/,,13,4700,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript', 'TypeScript']",15,35,14
686748,fazdendev,2022-09-06 14:41:05+00:00,Добавление масштабирования страницы при ширине экрана меньше чем body min-width в браузерах Firefox и Safari,https://habr.com/ru/articles/686748/,,5,8000,"['Веб-разработка', 'CSS', 'HTML']",3,20,15
686464,PO_BSC_BSP,2022-09-06 09:04:01+00:00,Как найти и устранить IDOR — ликбез по уязвимости для пентестеров и веб-разработчиков,https://habr.com/ru/companies/bastion/articles/686464/,,7,18000,"['Блог компании Бастион', 'Информационная безопасность', 'Веб-разработка', 'Разработка мобильных приложений']",20,74,5
686568,SeekerOfTruth,2022-09-06 08:58:30+00:00,Выкатываем сервис в production: 6 шагов к успешному релизу,https://habr.com/ru/companies/domclick/articles/686568/,,5,6200,"['Блог компании Домклик', 'Веб-разработка', 'Программирование']",26,62,1
686408,SmartEngines,2022-09-05 10:06:19+00:00,Как мы помогли Альфа-Банку выйти из трудного положения с помощью WASM,https://habr.com/ru/companies/smartengines/articles/686408/,,4,9000,"['Блог компании Smart Engines', 'Веб-разработка', 'Машинное обучение', 'Искусственный интеллект', 'WebAssembly']",9,29,6
685894,mr-pickles,2022-09-05 09:25:03+00:00,Разбираемся с Redis,https://habr.com/ru/companies/wunderfund/articles/685894/,,19,203000,"['Блог компании Wunder Fund', 'Веб-разработка', 'Администрирование баз данных', 'Хранение данных']",62,578,7
686096,mishqua,2022-09-02 12:33:54+00:00,Как не проиграть с производительностью в длительном скроллинге,https://habr.com/ru/companies/bimeister/articles/686096/,,12,4100,"['Блог компании Bimeister', 'Веб-разработка', 'Программирование', 'Angular', 'TypeScript']",9,48,6
685954,aio350,2022-09-02 07:28:59+00:00,TypeScript в деталях. Часть 1,https://habr.com/ru/companies/timeweb/articles/685954/,,6,25000,"['Блог компании Timeweb Cloud', 'Веб-разработка', 'JavaScript', 'TypeScript']",20,175,9
686014,ilyachalov,2022-09-02 07:07:44+00:00,"HTML, CSS: важен ли порядок названий классов CSS в атрибуте «class» HTML-элементов",https://habr.com/ru/articles/686014/,,5,8800,"['Веб-дизайн', 'Веб-разработка', 'CSS', 'HTML']",11,19,16
685866,Geosins,2022-09-01 15:29:20+00:00,Как написать кроссбраузерное расширение в 2022 году,https://habr.com/ru/companies/sbermarket/articles/685866/,,8,9000,"['Блог компании СберМаркет', 'Веб-разработка', 'JavaScript', 'Расширения для браузеров', 'Браузеры']",22,102,7
